,FX_MXN,FX_SGD,FX_ZAR,FX_INR,FX_BRL,FX_TRY
1996-10-21 00:00:00,0.000561511641611,-3.05617046341e-05,-0.00119829983845,-0.00238328442389,,
1996-10-22 00:00:00,-0.00252436816936,-0.000548342474265,-0.00112769774901,0.00385946891195,,
1996-10-23 00:00:00,-0.010413951315,-0.000832026635563,-0.000907279280459,0.00156102627433,,
1996-10-24 00:00:00,0.00397549330679,0.000156226428704,-0.00210398989658,1.57450156066e-05,,
1996-10-25 00:00:00,-0.014475024768,-0.000267276111695,-0.00749239253584,0.00029672806816,,
1996-10-28 00:00:00,0.00958909602388,-0.000660489031694,-0.00822492535965,-0.000934587440489,,
1996-10-29 00:00:00,-0.00347528003792,0.00291841486018,-0.00450356573493,0.00015622667449,,
1996-10-30 00:00:00,-0.00605747752948,0.00349713049352,-0.0108857077708,-0.000740659155982,,
1996-10-31 00:00:00,-0.0103746951834,-0.000766998810544,0.0104223733883,0.00245997798396,,
1996-11-01 00:00:00,0.0127024879102,0.000297743040984,0.00148125301518,-0.00124660253925,,
1996-11-04 00:00:00,0.00731957313213,0.000685884860868,-0.0018454388616,-0.00023235508971,,
1996-11-05 00:00:00,0.00569352619309,-0.000623666782208,-0.00033037991057,-0.000264107690375,,
1996-11-06 00:00:00,-0.00537991934109,-0.000341219409497,-0.0010729258298,0.00127834021451,,
1996-11-07 00:00:00,-0.00226199771808,0.00422049151201,0.00232928189627,0.00015622667449,,
1996-11-08 00:00:00,0.00683001384802,0.0015137240816,-0.00148417568925,-0.0072234415092,,
1996-11-11 00:00:00,0.00390707496661,0.00111506590655,0.00384235096822,0.00503005882463,,
1996-11-12 00:00:00,-0.00158798447967,-0.00141401544758,0.00460046830832,0.00161298468247,,
1996-11-13 00:00:00,2.56693365164e-06,-0.000984659032402,-0.00223936111786,-0.00124257187976,,
1996-11-14 00:00:00,6.02750033079e-05,0.000442329191915,-0.000105111118646,-0.00124061828027,,
1996-11-15 00:00:00,0.0035978106635,0.0014438038171,0.00375027491477,0.00155502522874,,
1996-11-18 00:00:00,0.00186653638662,-0.000600486175418,0.00419997488546,0.00046868002347,,
1996-11-19 00:00:00,0.00168677869763,-0.000414379634717,0.00528902204838,0.00296167105733,,
1996-11-20 00:00:00,0.00200514078498,-0.00112577714632,-0.00600010217749,0.00015622667449,,
1996-11-21 00:00:00,-0.000590533895211,0.000231625487342,0.0121503616658,-0.00124453094864,,
1996-11-22 00:00:00,0.00455395950563,0.000515736810387,0.000436859077687,0.00015622667449,,
1996-11-25 00:00:00,-0.003941136831,-0.000880094239912,0.00174581076424,0.00046868002347,,
1996-11-26 00:00:00,0.00704263382203,-0.000340946528464,0.00512884613376,-0.00124257187976,,
1996-11-27 00:00:00,-0.000936376262213,-0.000126891984364,0.00780256600173,0.000996189297227,,
1996-11-28 00:00:00,0.000761874556408,-5.90186585754e-05,-0.00557709800372,6.72807971536e-05,,
1996-11-29 00:00:00,-0.000826229083851,-0.000558095749812,-0.00640431134555,0.000179212026306,,
1996-12-02 00:00:00,0.00191334475752,0.000541583506625,-0.00592872985379,0.000509813416061,,
1996-12-03 00:00:00,0.00300529701932,-0.00148219178721,-0.00311252570536,0.000543447590299,,
1996-12-04 00:00:00,0.00248933974536,0.000443425143902,-0.00224666851761,-0.00280965508593,,
1996-12-05 00:00:00,-0.00251372454345,0.000870225458332,3.27143982526e-06,0.000123244845848,,
1996-12-06 00:00:00,-0.00461656658133,0.00137050366408,0.00161167370736,0.000205916235615,,
1996-12-09 00:00:00,0.00579705328022,-0.0016012272076,-0.00425525672384,-0.00208574111515,,
1996-12-10 00:00:00,0.0044995400648,0.00101137668583,0.00043164580641,0.000400962293145,,
1996-12-11 00:00:00,-0.00260069475836,0.000581521573224,0.00385821754576,-0.00376491961264,,
1996-12-12 00:00:00,-0.00088752710126,4.24610137584e-06,-0.0177577868874,0.00388458770369,,
1996-12-13 00:00:00,-0.00125840209863,-0.000281809691834,0.00540337506199,0.00109813045065,,
1996-12-16 00:00:00,0.00815821187415,-0.00119653383661,0.00460223921792,0.000644250083616,,
1996-12-17 00:00:00,0.000512313192864,0.000217898250344,-0.000304727809569,0.00123898859134,,
1996-12-18 00:00:00,0.00495370033141,0.00107735834376,0.0098524923271,-0.00196990018265,,
1996-12-19 00:00:00,-0.00224676431253,-0.000350935652687,0.00107979825207,0.000818117564242,,
1996-12-20 00:00:00,0.00387283103967,-0.00042248343001,-0.00201550216211,0.000399536808029,,
1996-12-23 00:00:00,0.0029517754651,-0.000843985435433,-0.00102424714681,0.000640095262247,,
1996-12-24 00:00:00,0.00129549095502,0.00172114330945,0.000227647346728,0.00165800387845,,
1996-12-25 00:00:00,0.000656589195539,-6.70466734337e-05,0.000334279072869,0.000120423830895,,
1996-12-26 00:00:00,-0.00088023529364,-0.000787898109553,0.00065417486627,0.000120423830895,,
1996-12-27 00:00:00,-0.000958053624398,-0.00108121274628,0.00322079371081,-0.000578570992557,,
1996-12-30 00:00:00,0.00191813007735,0.000286163215933,0.000588284084625,-0.00296736227048,,
1996-12-31 00:00:00,-0.00153846359546,0.000596931266277,0.000773424292053,0.00277701933804,,
1997-01-01 00:00:00,0.000622458637828,-4.64690100672e-05,0.000345626676666,0.000124980905695,,
1997-01-02 00:00:00,-0.00328392434903,-0.000196586824652,-0.00338793792825,-0.00265890146658,,
1997-01-03 00:00:00,0.00495889274388,-0.00291022252185,-0.000819438515255,0.00110030056042,,
1997-01-06 00:00:00,0.00419435666186,-0.00204498426074,0.000743824889211,0.000654358206583,,
1997-01-07 00:00:00,0.00273253817033,0.00139506110309,0.00809241763816,-0.000292722963753,,
1997-01-08 00:00:00,0.00290508007653,-0.000954879996196,-0.00246732811045,0.000682880361337,,
1997-01-09 00:00:00,0.000558576015531,-0.000470703625146,0.00194814524327,0.000167210648307,,
1997-01-10 00:00:00,-0.00468569998069,0.000373629748204,-0.00121138663747,0.000781180322436,,
1997-01-13 00:00:00,0.00761215922753,0.000131624712966,0.00251550280121,9.72175947391e-05,,
1997-01-14 00:00:00,0.00275204786594,-0.000103235494138,0.00180320214717,0.000446503373337,,
1997-01-15 00:00:00,-0.000226902732573,-0.000620164594349,0.00471036414781,0.000126391424037,,
1997-01-16 00:00:00,-0.00116917485919,0.00123362392842,-0.00250768695525,-0.000124493751756,,
1997-01-17 00:00:00,-0.000860936833814,-0.00133165210583,0.00306647808967,0.000419394131466,,
1997-01-20 00:00:00,0.00474495295423,-0.000806852860972,0.0019492292203,0.000296483077777,,
1997-01-21 00:00:00,8.7158324753e-05,-0.000266604333849,-0.00156921107038,-4.06547189745e-05,,
1997-01-22 00:00:00,0.00236532151339,-0.000974130534286,0.00715932730401,0.000126716971569,,
